"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"1105",1121576,"2021-AUG-17","ABIE LAS ",6580000,380000,3634.3521
"1106",1121621,"2001-AUG-24","PICE GLA ",6580000,560000,4234.53399
"1107",1121621,"2001-AUG-24","PINU CON ",6580000,560000,1554.36001
"1108",1121621,"2020-AUG-19","PICE GLA ",6580000,560000,3699.91924
"1109",1121621,"2020-AUG-19","PICE MAR ",6580000,560000,74.98672
"1110",1121621,"2020-AUG-19","PINU CON LAT",6580000,560000,868.02034
"1111",1121621,"2020-AUG-19","POPU TRE ",6580000,560000,0.3887
"1112",1128496,"2002-JUL-27","PICE SPP ",6560000,540000,380.6943
"1113",1128496,"2020-AUG-14","PICE GLA ",6560000,540000,648.4503
"1114",1128606,"2002-JUL-09","PICE MAR ",6560000,640000,331.2491
"1115",1128606,"2019-JUL-02","PICE MAR ",6560000,640000,432.0469
"1116",1128611,"2002-JUL-13","POPU TRE ",6560000,660000,2774.96973
"1117",1128611,"2019-JUL-04","POPU TRE ",6560000,660000,3467.79136
"1118",1135306,"2003-JUL-23","ABIE LAS ",6530000,610000,12267.14
"1119",1135306,"2021-JUL-20","ABIE LAS ",6530000,610000,12201.8
"1120",1135321,"2003-JUL-25","ABIE LAS ",6530000,670000,6969.8963
"1121",1135321,"2021-JUL-19","ABIE LAS ",6530000,670000,6701.6811
"1122",1135396,"2002-JUL-31","PICE MAR ",6550000,620000,2654.6962
"1123",1135396,"2002-JUL-31","PICE SPP ",6550000,620000,1497.2854
"1124",1135396,"2002-JUL-31","PINU CON ",6550000,620000,440.9184
"1125",1135396,"2020-AUG-13","PICE GLA ",6550000,620000,2331.25408
"1126",1135396,"2020-AUG-13","PICE MAR ",6550000,620000,2445.90592
"1127",1135431,"2000-AUG-26","PICE MAR ",6550000,420000,1238.4045
"1128",1135431,"2020-JUL-04","PICE MAR ",6550000,420000,1266.4598
"1129",1135451,"2004-AUG-27","PICE GLA ",6540000,5e+05,121.450384
"1130",1135451,"2004-AUG-27","PICE MAR ",6540000,5e+05,3648.508272
"1131",1135451,"2004-AUG-27","PICE SPP ",6540000,5e+05,7.895744
"1132",1135451,"2019-JUN-26","PICE GLA ",6540000,5e+05,121.59444
"1133",1135451,"2019-JUN-26","PICE MAR ",6540000,5e+05,3971.85466
"1134",1135456,"2004-AUG-11","BETU SPP ",6540000,520000,46.66246
"1135",1135456,"2004-AUG-11","PICE GLA ",6540000,520000,3065.36468
"1136",1135456,"2004-AUG-11","PICE MAR ",6540000,520000,251.2594
"1137",1135456,"2019-JUL-07","PICE GLA ",6540000,520000,2810.05143
"1138",1135456,"2019-JUL-07","PICE MAR ",6540000,520000,263.75934
"1139",1135471,"2003-JUN-16","BETU NEO ",6540000,580000,33.820272
"1140",1135471,"2003-JUN-16","LARI LAR ",6540000,580000,27.118356
"1141",1135471,"2003-JUN-16","PICE MAR ",6540000,580000,245.196972
"1142",1135471,"2019-JUL-22","BETU NEO ",6540000,580000,20.58604
"1143",1135471,"2019-JUL-22","LARI LAR ",6540000,580000,55.59651
"1144",1135471,"2019-JUL-22","PICE MAR ",6540000,580000,231.59295
"1145",1142211,"2003-JUN-24","PICE SPP ",6520000,360000,5473.99
"1146",1142211,"2021-AUG-16","PICE ENG GLA",6520000,360000,6673.2889
"1147",1142241,"2003-JUN-25","PINU CON ",6520000,480000,28.532
"1148",1142241,"2021-JUL-14","ALNU SPP ",6520000,480000,3.7995
"1149",1142316,"2003-JUL-30","PICE MAR ",6530000,440000,37.34376
"1150",1142316,"2003-JUL-30","PINU CON LAT",6530000,440000,40.06594
"1151",1142316,"2020-JUL-06","PICE MAR ",6530000,440000,260.74268
"1152",1142316,"2020-JUL-06","PINU CON ",6530000,440000,98.07662
"1153",1142331,"2004-AUG-14","LARI LAR ",6520000,5e+05,25.8315
"1154",1142331,"2004-AUG-14","PICE MAR ",6520000,5e+05,582.2706
"1155",1142331,"2019-JUL-06","LARI LAR ",6520000,5e+05,40.69004
"1156",1142331,"2019-JUL-06","PICE MAR ",6520000,5e+05,610.46426
"1157",1142341,"2004-AUG-20","BETU PAP ",6520000,540000,1700.07409
"1158",1142341,"2004-AUG-20","PICE GLA ",6520000,540000,328.27491
"1159",1142341,"2019-JUL-23","BETU PAP ",6520000,540000,1337.23396
"1160",1142341,"2019-JUL-23","PICE GLA ",6520000,540000,702.87244
"1161",1149076,"2001-AUG-23","ABIE LAS ",6490000,650000,201.8734
"1162",1149076,"2021-JUL-22","ABIE LAS ",6490000,650000,1785.4456
"1163",1149111,"2003-JUL-26","ABIE LAS ",6500000,440000,183.43872
"1164",1149111,"2003-JUL-26","PICE SPP ",6500000,440000,1727.38128
"1165",1149111,"2021-AUG-18","ABIE LAS ",6500000,440000,388.38096
"1166",1149111,"2021-AUG-18","PICE SPP ",6500000,440000,1573.13904
"1167",1149116,"2002-JUL-23","ABIE LAS ",6500000,460000,6359.56838
"1168",1149116,"2002-JUL-23","PICE SPP ",6500000,460000,270.22422
"1169",1149116,"2021-JUL-16","ABIE LAS ",6500000,460000,7454.18988
"1170",1149116,"2021-JUL-16","PICE SPP ",6500000,460000,337.80032
"1171",1149246,"2001-JUL-19","BETU OCC ",6500000,640000,65.568072
"1172",1149246,"2001-JUL-19","LARI LAR ",6500000,640000,947.31
"1173",1149246,"2019-JUL-11","LARI LAR ",6500000,640000,900.1127
"1174",1156121,"2003-JUN-18","LARI LAR ",6480000,610000,1154.351
"1175",1156121,"2003-JUN-18","PICE GLA ",6480000,610000,621.25072
"1176",1156121,"2003-JUN-18","PICE MAR ",6480000,610000,2422.03828
"1177",1156121,"2019-JUL-12","BETU NEO ",6480000,610000,36.24117
"1178",1156121,"2019-JUL-12","LARI LAR ",6480000,610000,1537.66107
"1179",1156121,"2019-JUL-12","PICE GLA ",6480000,610000,869.78808
"1180",1156121,"2019-JUL-12","PICE MAR ",6480000,610000,2733.61968
"1181",1162841,"2003-JUN-26","ABIE LAS ",6460000,330000,1898.81
"1182",1162966,"2004-AUG-24","ABIE LAS ",6460000,470000,1094.27298
"1183",1162966,"2004-AUG-24","PICE GLA ",6460000,470000,360.002316
"1184",1162966,"2004-AUG-24","PICE MAR ",6460000,470000,2002.72602
"1185",1162966,"2020-JUL-07","ABIE LAS ",6460000,470000,1426.112535
"1186",1162966,"2020-JUL-07","PICE GLA ",6460000,470000,389.57415
"1187",1162966,"2020-JUL-07","PICE MAR ",6460000,470000,1913.797015
"1188",1162986,"2001-JUL-21","PICE GLA ",6460000,550000,11.3483
"1189",1162986,"2019-JUL-09","PICE GLA ",6460000,550000,2.806
"1190",1163006,"2001-JUL-19","LARI LAR ",6460000,630000,362.042416
"1191",1163006,"2001-JUL-19","PICE MAR ",6460000,630000,168.965766
"1192",1163006,"2019-JUL-17","LARI LAR ",6460000,630000,333.659702
"1193",1163006,"2019-JUL-17","PICE MAR ",6460000,630000,162.655698
"1194",1169811,"2003-JUL-24","ABIE LAS ",6450000,330000,2806.16545
"1195",1169811,"2003-JUL-24","PICE ENG GLA",6450000,330000,1192.04053
"1196",1169811,"2003-JUL-24","PINU CON LAT",6450000,330000,644.72231
"1197",1169811,"2018-JUL-17","PINU CON ",6450000,330000,560.01814
"1198",1176611,"2002-AUG-01","POPU TRE ",6420000,370000,2892.82776
"1199",1176611,"2021-AUG-07","POPU TRE ",6420000,370000,3712.79358
"1200",1176651,"2001-AUG-18","PICE MAR ",6420000,530000,1501.9754
"1201",1176651,"2021-AUG-04","PICE MAR ",6420000,530000,1274.8472
"1202",1176656,"2003-JUN-27","ABIE LAS ",6420000,550000,2123.534
"1203",1176656,"2021-JUL-31","ABIE LAS ",6420000,550000,1987.4346
"1204",1176756,"2003-JUN-20","PICE MAR ",6420000,590000,47.7416
"1205",1176756,"2019-JUL-14","LARI LAR ",6420000,590000,0.863424
"1206",1176756,"2019-JUL-14","PICE MAR ",6420000,590000,27.917376
"1207",1183516,"2005-JUL-18","ABIE LAS ",6400000,470000,380.486304
"1208",1183516,"2005-JUL-18","PICE ENG GLA",6400000,470000,3129.869946
"1209",1183516,"2005-JUL-18","POPU TRE ",6400000,470000,1753.65465
"1210",1183516,"2021-JUL-29","PICE ENG GLA",6400000,470000,2342.05692
"1211",1183516,"2021-JUL-29","PICE SPP ",6400000,470000,16.3013
"1212",1183601,"2003-JUN-21","PICE GLA ",6400000,450000,4032.79717
"1213",1183601,"2003-JUN-21","POPU BAL ",6400000,450000,753.75853
"1214",1183601,"2019-JUL-20","PICE GLA ",6400000,450000,4512.90673
"1215",1183601,"2019-JUL-20","POPU BAL ",6400000,450000,772.50117
"1216",1190376,"2002-JUL-24","PICE SPP ",6380000,390000,1930.49464
"1217",1190376,"2002-JUL-24","POPU BAL ",6380000,390000,283.37536
"1218",1190376,"2021-AUG-02","PICE SPP ",6380000,390000,3888.0972
"1219",1190376,"2021-AUG-02","POPU BAL ",6380000,390000,510.2028
"1220",1190456,"2003-JUL-25","ABIE LAS ",6390000,350000,1706.13426
"1221",1190456,"2003-JUL-25","PICE ENG GLA",6390000,350000,12885.80349
"1222",1190456,"2003-JUL-25","PINU CON LAT",6390000,350000,374.15225
"1223",1190456,"2018-JUL-14","ABIE LAS ",6390000,350000,2507.36536
"1224",1190456,"2018-JUL-14","PICE ENG GLA",6390000,350000,15929.14464
"1225",1197411,"2001-JUL-24","PICE MAR ",6360000,650000,103.32
"1226",1197411,"2019-SEP-08","LARI LAR ",6360000,650000,98.4967
"1227",1197411,"2019-SEP-08","PICE MAR ",6360000,650000,195.5233
"1228",1204261,"2003-JUN-26","PICE GLA ",6340000,530000,10.87828
"1229",1204261,"2003-JUN-26","PICE MAR ",6340000,530000,1751.48572
"1230",1204261,"2019-JUL-26","PICE GLA ",6340000,530000,26.82446
"1231",1204261,"2019-JUL-26","PICE MAR ",6340000,530000,2353.95234
"1232",1204271,"2002-JUL-21","PICE GLA ",6340000,570000,144.653552
"1233",1204271,"2002-JUL-21","PICE MAR ",6340000,570000,96.863196
"1234",1204271,"2002-JUL-21","PINU CON LAT",6340000,570000,3233.337352
"1235",1204271,"2019-JUL-27","PICE GLA ",6340000,570000,1357.113872
"1236",1204271,"2019-JUL-27","PICE MAR ",6340000,570000,1833.861884
"1237",1204271,"2019-JUL-27","PINU CON ",6340000,570000,583.15452
"1238",1204281,"2001-JUL-25","PICE GLA ",6340000,610000,992.865802
"1239",1204281,"2001-JUL-25","PINU CON ",6340000,610000,281.05285
"1240",1204281,"2001-JUL-25","POPU TRE ",6340000,610000,3330.452248
"1241",1204281,"2019-JUL-23","PICE GLA ",6340000,610000,2214.416222
"1242",1204281,"2019-JUL-23","PICE MAR ",6340000,610000,12.217478
"1243",1204281,"2019-JUL-23","PINU CON ",6340000,610000,356.66892
"1244",1204281,"2019-JUL-23","POPU TRE ",6340000,610000,4062.0627
"1245",1211016,"2002-JUL-25","ABIE LAS ",6320000,390000,4477.53
"1246",1211016,"2021-AUG-16","ABIE LAS ",6320000,390000,6301.25
"1247",1211056,"2005-JUL-17","ABIE LAS ",6320000,550000,6948.118
"1248",1211056,"2005-JUL-17","PICE ENG ",6320000,550000,111.7056
"1249",1211056,"2018-JUL-12","ABIE LAS ",6320000,550000,7720.39974
"1250",1211056,"2018-JUL-12","PICE ENG ",6320000,550000,172.07916
"1251",1211116,"2005-JUN-18","ABIE LAS ",6330000,430000,2428.66114
"1252",1211116,"2005-JUN-18","PICE ENG ",6330000,430000,4325.76286
"1253",1211116,"2018-JUL-15","ABIE LAS ",6330000,430000,2613.8515
"1254",1211116,"2018-JUL-15","PICE ENG ",6330000,430000,4173.4269
"1255",1217986,"2003-JUL-27","ABIE LAS ",6310000,390000,6717.08806
"1256",1217986,"2003-JUL-27","PICE ENG GLA",6310000,390000,59.08592
"1257",1217986,"2003-JUL-27","PINU CON LAT",6310000,390000,723.80252
"1258",1217986,"2018-JUL-21","ABIE LAS ",6310000,390000,6967.368945
"1259",1217986,"2018-JUL-21","PICE ENG GLA",6310000,390000,93.41713
"1260",1217986,"2018-JUL-21","PINU CON ",6310000,390000,91.89102
"1261",1217991,"2003-JUN-23","ABIE LAS ",6310000,410000,11721.27775
"1262",1217991,"2003-JUN-23","PICE ENG GLA",6310000,410000,1672.4435
"1263",1217991,"2003-JUN-23","PINU CON LAT",6310000,410000,765.3555
"1264",1217991,"2018-JUL-18","ABIE LAS ",6310000,410000,11401.51336
"1265",1217991,"2018-JUL-18","PICE ENG GLA",6310000,410000,1673.61664
"1266",1217996,"2002-AUG-18","ABIE LAS ",6310000,430000,55.007273
"1267",1217996,"2002-AUG-18","PICE GLA ",6310000,430000,3321.391027
"1268",1217996,"2018-JUL-11","ABIE LAS ",6310000,430000,86.32882
"1269",1217996,"2018-JUL-11","PICE GLA ",6310000,430000,4531.68427
"1270",1224876,"2005-JUN-19","ABIE AMA ",6290000,430000,92.35785
"1271",1224876,"2005-JUN-19","ABIE LAS ",6290000,430000,2441.26365
"1272",1224876,"2018-JUL-13","ABIE LAS ",6290000,430000,3826.1926
"1273",1224886,"2002-JUL-06","ABIE LAS ",6280000,470000,231.55977
"1274",1224886,"2002-JUL-06","PICE ENG GLA",6280000,470000,5828.26883
"1275",1224886,"2019-JUL-28","ABIE LAS ",6280000,470000,374.86314
"1276",1224886,"2019-JUL-28","PICE ENG GLA",6280000,470000,6627.75826
"1277",1224896,"2002-AUG-08","PINU CON LAT",6280000,510000,1302.18972
"1278",1224896,"2002-AUG-08","POPU BAL ",6280000,510000,283.54131
"1279",1224896,"2019-JUL-29","PICE ENG GLA",6280000,510000,5086.17713
"1280",1224896,"2019-JUL-29","PINU CON ",6280000,510000,1457.32969
"1281",1224896,"2019-JUL-29","POPU BAL ",6280000,510000,212.32618
"1282",1224896,"2019-JUL-29","POPU TRE ",6280000,510000,2885.70581
"1283",1224916,"2003-JUN-24","BETU NEO ",6280000,590000,545.92616
"1284",1224916,"2003-JUN-24","PICE ENG GLA",6280000,590000,9316.3486
"1285",1224916,"2003-JUN-24","POPU TRE ",6280000,590000,2005.68524
"1286",1224916,"2019-JUL-22","BETU NEO ",6280000,590000,344.26588
"1287",1224916,"2019-JUL-22","PICE GLA ",6280000,590000,9479.60691
"1288",1224916,"2019-JUL-22","POPU TRE ",6280000,590000,2459.042
"1289",1231676,"2001-AUG-26","PICE LUT X",6260000,470000,2.2425
"1290",1231676,"2021-JUL-26","ABIE LAS ",6260000,470000,62.651596
"1291",1231676,"2021-JUL-26","TSUG HET ",6260000,470000,1.278604
"1292",1231761,"2000-AUG-01","PICE ENG GLA",6260000,450000,5519.316363
"1293",1231761,"2000-AUG-01","POPU BAL ",6260000,450000,1409.694937
"1294",1231761,"2018-JUL-20","PICE ENG GLA",6260000,450000,32.6458
"1295",1231761,"2018-JUL-20","POPU BAL BAL",6260000,450000,0.634647
"1296",1231781,"2002-JUL-18","BETU PAP ",6260000,530000,146.0646
"1297",1231781,"2002-JUL-18","PICE GLA ",6260000,530000,3262.1094
"1298",1231781,"2002-JUL-18","PINU CON LAT",6260000,530000,7546.671
"1299",1231781,"2002-JUL-18","POPU TRE ",6260000,530000,1217.205
"1300",1231781,"2019-JUL-24","PICE GLA ",6260000,530000,6942.60518
"1301",1238556,"2003-JUL-03","ABIE LAS ",6240000,480000,13450.93104
"1302",1238556,"2003-JUL-03","TSUG HET ",6240000,480000,128.51208
"1303",1238556,"2003-JUL-03","TSUG MER ",6240000,480000,699.67688
"1304",1238556,"2021-AUG-10","ABIE LAS ",6240000,480000,15269.2124
"1305",1238556,"2021-AUG-10","TSUG HET ",6240000,480000,365.13334
"1306",1238556,"2021-AUG-10","TSUG MER ",6240000,480000,979.22123
"1307",1245451,"2002-AUG-03","ABIE LAS ",6220000,540000,10165.35552
"1308",1245451,"2002-AUG-03","TSUG MER ",6220000,540000,3070.78448
"1309",1245451,"2021-AUG-12","ABIE LAS ",6220000,540000,9232.00146
"1310",1245451,"2021-AUG-12","TSUG MER ",6220000,540000,3537.01854
"1311",1245481,"2002-AUG-16","ABIE LAS ",6230000,660000,10006.81396
"1312",1245481,"2002-AUG-16","PICE ENG ",6230000,660000,40.01664
"1313",1245481,"2017-JUL-24","ABIE LAS ",6230000,660000,10908.20316
"1314",1245481,"2017-JUL-24","PICE ENG ",6230000,660000,43.68344
"1315",1245546,"2000-JUL-30","BETU PAP ",6220000,540000,32.63832
"1316",1245546,"2000-JUL-30","PICE ENG GLA",6220000,540000,32.63832
"1317",1245546,"2000-JUL-30","PICE GLA ",6220000,540000,1138.26141
"1318",1245546,"2000-JUL-30","PICE MAR ",6220000,540000,2733.457752
"1319",1245546,"2000-JUL-30","POPU BAL ",6220000,540000,240.70761
"1320",1245546,"2019-SEP-10","BETU PAP ",6220000,540000,209.04096
"1321",1245546,"2019-SEP-10","PICE ENG GLA",6220000,540000,12.647544
"1322",1245546,"2019-SEP-10","POPU BAL ",6220000,540000,571.03872
"1323",1245546,"2019-SEP-10","POPU TRE ",6220000,540000,30.59136
"1324",1245561,"2005-JUN-13","POPU TRE ",6220000,6e+05,6378.9
"1325",1245561,"2019-SEP-05","POPU TRE ",6220000,6e+05,8287.93
"1326",1252421,"2005-JUN-26","ABIE LAS ",6200000,520000,1267.77318
"1327",1252421,"2005-JUN-26","PICE ENG ",6200000,520000,1027.9242
"1328",1252421,"2005-JUN-26","PINU CON ",6200000,520000,14819.24055
"1329",1252421,"2019-SEP-09","PINU CON ",6200000,520000,4594.79366
"1330",1259261,"2002-AUG-21","PINU CON LAT",6190000,360000,2883.63425
"1331",1259261,"2018-JUL-04","ABIE LAS ",6190000,360000,72.88575
"1332",1259296,"2001-JUN-17","ABIE LAS ",6180000,5e+05,199.6855
"1333",1259296,"2018-JUL-09","ABIE LAS ",6180000,5e+05,256.3093
"1334",1259336,"2001-JUL-30","POPU TRE ",6180000,660000,5344.02684
"1335",1259336,"2019-SEP-07","BETU NEO ",6180000,660000,203.48604
"1336",1259336,"2019-SEP-07","PICE GLA ",6180000,660000,45.21912
"1337",1259336,"2019-SEP-07","POPU TRE ",6180000,660000,7287.81484
"1338",1273001,"2002-JUL-09","ABIE LAS ",6150000,660000,4943.41468
"1339",1273001,"2002-JUL-09","PICE SPP ",6150000,660000,11099.05424
"1340",1273001,"2002-JUL-09","PINU CON ",6150000,660000,862.88379
"1341",1273001,"2017-AUG-18","ABIE LAS ",6150000,660000,5395.47527
"1342",1273001,"2017-AUG-18","PICE ENG GLA",6150000,660000,12472.41415
"1343",1273001,"2017-AUG-18","PINU CON LAT",6150000,660000,900.26448
"1344",1273031,"2003-AUG-28","ABIE LAS ",6150000,4e+05,391.588392
"1345",1273031,"2003-AUG-28","PICE ENG GLA",6150000,4e+05,1697.269416
"1346",1273031,"2003-AUG-28","PINU CON LAT",6150000,4e+05,1019.160792
"1347",1273031,"2018-JUL-08","ABIE LAS ",6150000,4e+05,715.886179
"1348",1273031,"2018-JUL-08","PICE ENG GLA",6150000,4e+05,2127.239924
"1349",1273031,"2018-JUL-08","PINU CON ",6150000,4e+05,597.024646
"1350",1279861,"2004-JUN-28","POPU TRI ",6130000,580000,4323.76336
"1351",1279861,"2004-JUN-28","THUJ PLI ",6130000,580000,4880.94936
"1352",1279861,"2004-JUN-28","TSUG HET ",6130000,580000,13082.72728
"1353",1279861,"2017-JUL-22","POPU TRI ",6130000,580000,4257.888
"1354",1279861,"2017-JUL-22","THUJ PLI ",6130000,580000,4634.8885
"1355",1279861,"2017-JUL-22","TSUG HET ",6130000,580000,13283.7235
"1356",1279876,"2003-AUG-18","ABIE LAS ",6130000,640000,5449.3332
"1357",1279876,"2017-JUL-12","ABIE LAS ",6130000,640000,6288.95
"1358",1279961,"2000-JUL-28","ABIE LAS ",6120000,6e+05,118.13915
"1359",1279961,"2000-JUL-28","PICE SPP ",6120000,6e+05,210.08095
"1360",1279961,"2000-JUL-28","PINU CON ",6120000,6e+05,5826.12545
"1361",1279966,"2003-JUL-15","ABIE LAS ",6120000,620000,279.9276
"1362",1279966,"2003-JUL-15","PICE ENG GLA",6120000,620000,1866.184
"1363",1279966,"2003-JUL-15","PICE MAR ",6120000,620000,643.83348
"1364",1279966,"2003-JUL-15","PINU CON LAT",6120000,620000,6494.32032
"1365",1279966,"2003-JUL-15","POPU TRE ",6120000,620000,46.6546
"1366",1279966,"2018-JUL-06","ABIE LAS ",6120000,620000,448.99335
"1367",1279966,"2018-JUL-06","PICE ENG ",6120000,620000,3119.92815
"1368",1279966,"2018-JUL-06","PICE MAR ",6120000,620000,944.0373
"1369",1279966,"2018-JUL-06","PINU CON ",6120000,620000,6527.67255
"1370",1279966,"2018-JUL-06","POPU TRE ",6120000,620000,92.1012
"1371",1286741,"2003-JUL-22","POPU BAL ",6110000,580000,472.11297
"1372",1286741,"2003-JUL-22","THUJ PLI ",6110000,580000,956.98575
"1373",1286741,"2003-JUL-22","TSUG HET ",6110000,580000,6009.87051
"1374",1286741,"2017-JUL-20","PINU CON ",6110000,580000,565.21205
"1375",1286741,"2017-JUL-20","THUJ PLI ",6110000,580000,1541.79145
"1376",1286771,"2001-JUN-21","PICE ENG GLA",6110000,320000,7.5193
"1377",1286771,"2014-JUL-22","PICE ENG GLA",6110000,320000,38.8321
"1378",1286856,"2003-JUN-29","PICE MAR ",6100000,660000,48.891
"1379",1286856,"2019-SEP-06","PICE MAR ",6100000,660000,7.5054
"1380",1293686,"2002-AUG-20","ABIE LAS ",6080000,460000,2279.5213
"1381",1293686,"2002-AUG-20","PICE ENG ",6080000,460000,429.93503
"1382",1293686,"2002-AUG-20","PINU CON LAT",6080000,460000,176.01367
"1383",1293686,"2018-JUL-24","ABIE LAS ",6080000,460000,3338.07159
"1384",1293686,"2018-JUL-24","PICE ENG ",6080000,460000,818.11191
"1385",1293686,"2018-JUL-24","PINU CON LAT",6080000,460000,223.12143
"1386",1293691,"2002-AUG-19","ABIE LAS ",6080000,480000,3269.33
"1387",1293691,"2014-AUG-29","ABIE LAS ",6080000,480000,3723.4
"1388",1293696,"2001-JUN-18","ABIE LAS ",6080000,5e+05,97.217014
"1389",1293696,"2001-JUN-18","PICE ENG GLA",6080000,5e+05,2457.145746
"1390",1293696,"2001-JUN-18","POPU TRE ",6080000,5e+05,752.86024
"1391",1293696,"2014-AUG-28","ABIE LAS ",6080000,5e+05,2528.785383
"1392",1293696,"2014-AUG-28","PICE ENG GLA",6080000,5e+05,3706.316337
"1393",1293696,"2014-AUG-28","POPU TRE ",6080000,5e+05,1297.89558
"1394",1300521,"2002-JUL-04","ABIE LAS ",6070000,660000,5747.6839
"1395",1300521,"2002-JUL-04","PICE ENG GLA",6070000,660000,1473.4503
"1396",1300521,"2017-JUL-08","ABIE LAS ",6070000,660000,6290.79643
"1397",1300521,"2017-JUL-08","PICE ENG GLA",6070000,660000,2362.29357
"1398",1300581,"2001-JUN-13","ABIE LAS ",6060000,520000,12.0471
"1399",1300581,"2014-AUG-24","ABIE LAS ",6060000,520000,18.106176
"1400",1300581,"2014-AUG-24","PICE ENG GLA",6060000,520000,0.754424
"1401",1300611,"2001-JUL-29","ABIE LAS ",6060000,640000,795.394092
"1402",1300611,"2001-JUL-29","PICE ENG ",6060000,640000,3301.860308
"1403",1300611,"2019-JUL-31","ABIE LAS ",6060000,640000,1287.74536
"1404",1300611,"2019-JUL-31","PICE ENG ",6060000,640000,3199.83234
"1405",1307371,"2003-JUL-25","ABIE AMA ",6040000,540000,42.9792
"1406",1307371,"2003-JUL-25","ABIE LAS ",6040000,540000,4972.985288
"1407",1307371,"2003-JUL-25","TSUG MER ",6040000,540000,5875.700112
"1408",1307371,"2017-AUG-16","ABIE LAS ",6040000,540000,4631.301706
"1409",1307371,"2017-AUG-16","TSUG MER ",6040000,540000,5867.081894
"1410",1307391,"2002-JUL-01","ABIE LAS ",6050000,620000,389.99508
"1411",1307391,"2002-JUL-01","PICE SPP ",6050000,620000,131.16741
"1412",1307391,"2002-JUL-01","PINU CON ",6050000,620000,180.26751
"1413",1307391,"2017-AUG-19","ABIE LAS ",6050000,620000,482.1137
"1414",1307391,"2017-AUG-19","PICE ENG GLA",6050000,620000,82.1067
"1415",1307391,"2017-AUG-19","PINU CON ",6050000,620000,489.48225
"1416",1307401,"2001-AUG-28","ABIE LAS ",6050000,660000,1274.98565
"1417",1307401,"2001-AUG-28","PICE GLA ",6050000,660000,3615.3513
"1418",1307401,"2001-AUG-28","PINU CON ",6050000,660000,1192.9442
"1419",1307401,"2017-JUL-10","ABIE LAS ",6050000,660000,1977.5247
"1420",1307401,"2017-JUL-10","PICE GLA ",6050000,660000,5323.0419
"1421",1307401,"2017-JUL-10","PINU CON ",6050000,660000,1657.84975
"1422",1307441,"2004-JUN-26","PICE MAR ",6040000,440000,2072.86373
"1423",1307441,"2004-JUN-26","PINU CON ",6040000,440000,6027.78365
"1424",1307441,"2004-JUN-26","POPU TRE ",6040000,440000,572.42262
"1425",1307441,"2014-JUL-26","PICE MAR ",6040000,440000,4354.08383
"1426",1307451,"2001-JUN-15","ABIE LAS ",6040000,480000,120.2541
"1427",1307451,"2014-AUG-26","ABIE LAS ",6040000,480000,29.940708
"1428",1307451,"2014-AUG-26","PICE ENG GLA",6040000,480000,5.702992
"1429",1314251,"2003-JUL-23","ABIE AMA ",6020000,540000,444.274208
"1430",1314251,"2003-JUL-23","TSUG HET ",6020000,540000,58.33312
"1431",1314251,"2003-JUL-23","TSUG MER ",6020000,540000,1338.499781
"1432",1314251,"2017-JUL-27","ABIE AMA ",6020000,540000,347.890928
"1433",1314251,"2017-JUL-27","TSUG HET ",6020000,540000,63.8165
"1434",1314251,"2017-JUL-27","TSUG MER ",6020000,540000,1235.931134
"1435",1314291,"2002-JUN-27","PINU CON ",6030000,320000,677.5862
"1436",1314291,"2017-AUG-20","PINU CON ",6030000,320000,2312.0217
"1437",1314311,"2002-AUG-12","ABIE LAS ",6030000,4e+05,5.2053
"1438",1314311,"2002-AUG-12","PICE ENG GLA",6030000,4e+05,3.903975
"1439",1314311,"2002-AUG-12","PINU CON LAT",6030000,4e+05,17.17749
"1440",1314311,"2014-JUL-21","PINU CON ",6030000,4e+05,16.8874
"1441",1314351,"2002-AUG-14","PICE ENG GLA",6020000,560000,10.266
"1442",1314351,"2014-AUG-18","PICE ENG GLA",6020000,560000,43.4155
"1443",1314376,"2002-AUG-16","ABIE LAS ",6020000,660000,5345.27188
"1444",1314376,"2002-AUG-16","PICE ENG ",6020000,660000,1743.94812
"1445",1314376,"2014-AUG-23","ABIE LAS ",6020000,660000,4735.50007
"1446",1314376,"2014-AUG-23","PICE ENG ",6020000,660000,1586.92993
"1447",1321206,"2004-AUG-24","PICE ENG GLA",6e+06,450000,1924.60431
"1448",1321206,"2004-AUG-24","PINU CON ",6e+06,450000,1674.47523
"1449",1321206,"2004-AUG-24","POPU TRE ",6e+06,450000,3350.39346
"1450",1321206,"2014-JUL-27","PICE ENG GLA",6e+06,450000,1823.112
"1451",1321206,"2014-JUL-27","POPU TRE ",6e+06,450000,5528.072
"1452",1321236,"2003-JUL-14","ABIE LAS ",6e+06,570000,35.532944
"1453",1321236,"2003-JUL-14","PICE ENG GLA",6e+06,570000,2073.873156
"1454",1321236,"2003-JUL-14","POPU TRI ",6e+06,570000,101.2051
"1455",1321236,"2014-AUG-18","ABIE LAS ",6e+06,570000,38.29282
"1456",1321236,"2014-AUG-18","PICE ENG GLA",6e+06,570000,4412.56594
"1457",1321236,"2014-AUG-18","POPU TRI ",6e+06,570000,319.26773
"1458",1327976,"2004-JUL-02","CHAM NOO ",5980000,410000,494.15799
"1459",1327976,"2004-JUL-02","THUJ PLI ",5980000,410000,5306.82711
"1460",1327976,"2004-JUL-02","TSUG MER ",5980000,410000,186.20446
"1461",1327976,"2017-AUG-14","THUJ PLI ",5980000,410000,5061.4143
