"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"219",1273421,"2003-JUN-09","PICE GLA  ",5850000,370000,212.523658
"220",1273421,"2003-JUN-09","POPU TRE  ",5850000,370000,967.7983
"221",1273421,"2018-JUL-31","LARI LAR  ",5850000,370000,174.67731
"222",1273421,"2018-JUL-31","PICE GLA  ",5850000,370000,582.2577
"223",1273421,"2018-JUL-31","POPU TRE  ",5850000,370000,974.74252
"224",1273451,"2003-AUG-12","PICE MAR  ",5810000,480000,256.51153
"225",1273451,"2003-AUG-12","PINU BAN  ",5810000,480000,816.75847
"226",1273451,"2009-AUG-09","PICE MAR  ",5810000,480000,403.70083
"227",1273451,"2009-AUG-09","PINU BAN  ",5810000,480000,946.46917
"228",1273466,"2003-AUG-14","LARI LAR  ",5780000,530000,10.00725
"229",1273466,"2003-AUG-14","PICE MAR  ",5780000,530000,90.06525
"230",1280296,"2003-JUL-29","PICE MAR  ",5840000,340000,10153.34772
"231",1280296,"2003-JUL-29","PINU BAN  ",5840000,340000,356.39378
"232",1280296,"2008-AUG-08","PICE MAR  ",5840000,340000,21.5129
"233",1280296,"2018-SEP-10","PICE MAR  ",5840000,340000,9168.6252
"234",1280296,"2018-SEP-10","PINU BAN  ",5840000,340000,187.1148
"235",1280371,"2003-JUL-21","BETU PAP  ",5730000,620000,9.919488
"236",1280371,"2003-JUL-21","POPU TRE  ",5730000,620000,762.754112
"237",1280371,"2014-JUL-22","BETU PAP  ",5730000,620000,20.839275
"238",1280371,"2014-JUL-22","POPU TRE  ",5730000,620000,1964.718225
"239",1287181,"2003-JUN-06","BETU PAP PAP",5810000,350000,360.272
"240",1287181,"2003-JUN-06","PINU BAN  ",5810000,350000,150.8639
"241",1287181,"2008-JUN-06","PINU BAN  ",5810000,350000,174.46248
"242",1287251,"2003-JUL-15","ABIE BAL  ",5710000,610000,107.485274
"243",1287251,"2003-JUL-15","PICE MAR  ",5710000,610000,875.27942
"244",1287251,"2009-JUL-11","ABIE BAL  ",5710000,610000,279.684
"245",1287251,"2009-JUL-11","BETU PAP  ",5710000,610000,233.69152
"246",1287251,"2009-JUL-11","PICE MAR  ",5710000,610000,729.66448
"247",1287251,"2019-JUN-26","ABIE BAL  ",5710000,610000,619.926315
"248",1287251,"2019-JUN-26","BETU PAP  ",5710000,610000,0
"249",1287251,"2019-JUN-26","PICE GLA  ",5710000,610000,24.74937
"250",1287251,"2019-JUN-26","PICE MAR  ",5710000,610000,16.997855
"251",1287256,"2003-AUG-31","ABIE BAL  ",5700000,630000,2491.62436
"252",1287256,"2003-AUG-31","PICE GLA  ",5700000,630000,574.03032
"253",1287256,"2014-AUG-20","ABIE BAL  ",5700000,630000,3813.83136
"254",1287286,"2003-JUL-04","PICE MAR  ",5650000,320000,1815.397
"255",1287286,"2003-JUL-04","PINU BAN  ",5650000,320000,1368.0722
"256",1287286,"2013-JUL-06","PICE MAR  ",5650000,320000,1936.8505
"257",1287286,"2013-JUL-06","PINU BAN  ",5650000,320000,1056.7142
"258",1294076,"2003-JUL-29","LARI LAR  ",5770000,4e+05,73.39801
"259",1294076,"2003-JUL-29","PINU BAN  ",5770000,4e+05,209.99199
"260",1294076,"2008-AUG-06","LARI LAR  ",5770000,4e+05,89.13168
"261",1294076,"2008-AUG-06","PINU BAN  ",5770000,4e+05,248.48832
"262",1294076,"2018-AUG-25","PICE MAR  ",5770000,4e+05,36.93614
"263",1294121,"2004-JUN-08","ACER SPI  ",5710000,570000,0
"264",1294121,"2004-JUN-08","POPU BAL  ",5710000,570000,43.42605
"265",1294121,"2004-JUN-08","POPU TRE  ",5710000,570000,123.329982
"266",1294121,"2004-JUN-08","SALI SPP  ",5710000,570000,6.948168
"267",1294121,"2014-JUN-10","POPU BAL  ",5710000,570000,123.325605
"268",1294121,"2014-JUN-10","POPU TRE  ",5710000,570000,68.303412
"269",1294161,"2003-JUN-19","PINU BAN  ",5640000,290000,6168.09156
"270",1294161,"2003-JUN-19","POPU TRE  ",5640000,290000,1.593584
"271",1294166,"2004-AUG-10","PINU BAN  ",5640000,310000,1323.82
"272",1294166,"2009-AUG-07","PINU BAN  ",5640000,310000,1412.4
"273",1294166,"2019-JUN-19","PINU BAN  ",5640000,310000,1537.67
"274",1307826,"2003-JUN-04","POPU SPP  ",5750000,350000,822.84096
"275",1307826,"2003-JUN-04","POPU TRE  ",5750000,350000,11018.35473
"276",1307826,"2008-JUN-10","POPU TRE  ",5750000,350000,12453.6396
"277",1307826,"2018-AUG-02","BETU PAP  ",5750000,350000,1.741058
"278",1307826,"2018-AUG-02","POPU BAL  ",5750000,350000,0.237417
"279",1307826,"2018-AUG-02","POPU TRE  ",5750000,350000,5.935425
"280",1307926,"2003-AUG-30","PICE GLA  ",5600000,290000,327.3503
"281",1307926,"2003-AUG-30","PICE MAR  ",5600000,290000,0.6252
"282",1307926,"2009-AUG-19","ABIE BAL  ",5600000,720000,35.164
"283",1307926,"2009-AUG-19","PICE GLA  ",5600000,720000,386.804
"284",1307926,"2009-AUG-19","PICE MAR  ",5600000,720000,21.7119
"285",1307926,"2019-SEP-19","ABIE BAL  ",5600000,720000,44.7111
"286",1307926,"2019-SEP-19","PICE GLA  ",5600000,720000,466.9826
"287",1307926,"2019-SEP-19","PICE MAR  ",5600000,720000,32.2392
